CountryName,CountryCode,Date,School closing,Stay at home requirements,ConfirmedCases,ConfirmedDeaths,StringencyIndex
Switzerland,CHE,3/24/2020,3,2,8015,66,78.57
Switzerland,CHE,3/25/2020,3,2,8789,86,78.57
Switzerland,CHE,3/26/2020,3,2,9714,103,78.57
Switzerland,CHE,3/27/2020,3,2,10714,161,78.57
Switzerland,CHE,3/28/2020,3,2,12104,197,78.57
Switzerland,CHE,3/29/2020,3,2,13152,235,78.57
Switzerland,CHE,3/30/2020,3,2,14274,257,78.57
Switzerland,CHE,3/31/2020,3,2,15412,295,78.57
Switzerland,CHE,4/1/2020,3,2,16108,373,78.57
Switzerland,CHE,4/2/2020,3,2,17070,378,78.57
Switzerland,CHE,4/3/2020,3,2,18194,432,78.57
Switzerland,CHE,4/4/2020,3,2,19227,484,78.57
Switzerland,CHE,4/5/2020,3,2,20201,540,78.57
Switzerland,CHE,4/6/2020,3,2,21022,559,78.57
Switzerland,CHE,4/7/2020,3,2,21574,584,78.57
Switzerland,CHE,4/8/2020,3,2,22164,641,78.57
Switzerland,CHE,4/9/2020,3,2,22710,705,78.57
Switzerland,CHE,4/10/2020,3,2,23495,756,78.57
Switzerland,CHE,4/11/2020,3,2,24228,805,78.57
Switzerland,CHE,4/12/2020,3,2,24820,831,78.57
Switzerland,CHE,4/13/2020,3,2,25220,858,78.57
Switzerland,CHE,4/14/2020,3,2,25499,858,78.57
Switzerland,CHE,4/15/2020,3,2,25753,900,78.57
Switzerland,CHE,4/16/2020,3,2,26336,973,78.57
Switzerland,CHE,4/17/2020,3,2,26651,1016,78.57
Switzerland,CHE,4/18/2020,3,2,26997,1058,78.57
Switzerland,CHE,4/19/2020,3,2,27322,1110,78.57
Switzerland,CHE,4/20/2020,3,2,27658,1134,78.57
Switzerland,CHE,4/21/2020,3,2,27826,1141,78.57
Switzerland,CHE,4/22/2020,3,2,27981,1186,78.57
Switzerland,CHE,4/23/2020,3,2,28186,1216,78.57
Switzerland,CHE,4/24/2020,3,2,28414,1267,78.57
Switzerland,CHE,4/25/2020,3,2,28595,1308,78.57
Switzerland,CHE,4/26/2020,3,2,28811,1328,78.57
Chile,CHL,3/25/2020,3,2,922,2,75
Chile,CHL,3/26/2020,3,2,1142,3,75
Chile,CHL,3/27/2020,3,2,1306,4,75
Chile,CHL,3/28/2020,3,2,1610,5,75
Chile,CHL,3/29/2020,3,2,1909,6,75
Chile,CHL,3/30/2020,3,2,2139,7,75
Chile,CHL,3/31/2020,3,2,2449,8,75
Chile,CHL,4/1/2020,3,2,2738,12,75
Chile,CHL,4/2/2020,3,2,3031,16,75
Chile,CHL,4/3/2020,3,2,3404,18,75
Chile,CHL,4/4/2020,3,2,3737,22,75
Chile,CHL,4/5/2020,3,2,4161,27,75
Chile,CHL,4/6/2020,3,2,4471,34,75
Chile,CHL,4/7/2020,3,2,4815,37,75
Chile,CHL,4/8/2020,3,2,5116,43,75
Chile,CHL,4/9/2020,3,2,5546,48,75
Chile,CHL,4/10/2020,3,2,5972,57,75
Chile,CHL,4/11/2020,3,2,6501,65,75
Chile,CHL,4/12/2020,3,2,6927,73,75
Chile,CHL,4/13/2020,3,2,7213,80,75
Chile,CHL,4/14/2020,3,2,7525,82,75
Chile,CHL,4/15/2020,3,2,7917,92,75
Chile,CHL,4/16/2020,3,2,8273,94,75
Chile,CHL,4/17/2020,3,2,8807,105,75
Chile,CHL,4/18/2020,3,2,9252,116,75
Chile,CHL,4/19/2020,3,2,9730,126,75
Chile,CHL,4/20/2020,3,2,10088,133,75
Chile,CHL,4/21/2020,3,2,10507,139,75
Chile,CHL,4/22/2020,3,2,10832,147,75
Chile,CHL,4/23/2020,3,2,11296,160,75
Chile,CHL,4/24/2020,3,2,11812,168,75
Chile,CHL,4/25/2020,3,2,12306,174,75
Chile,CHL,4/26/2020,3,2,12858,181,75
Chile,CHL,4/27/2020,3,2,13331,189,75
Chile,CHL,4/28/2020,3,2,13813,198,75
Chile,CHL,4/29/2020,3,2,14365,207,75
Chile,CHL,4/30/2020,3,2,14885,216,75
Chile,CHL,5/1/2020,3,2,16023,227,75
Chile,CHL,5/2/2020,3,2,17008,234,75
Chile,CHL,5/3/2020,3,2,18435,247,75
Chile,CHL,5/4/2020,3,2,19663,260,75
Chile,CHL,5/5/2020,3,2,20643,270,75
Chile,CHL,5/6/2020,3,2,22016,275,75
Chile,CHL,5/7/2020,3,2,23048,281,75
Chile,CHL,5/8/2020,3,2,24581,285,78.57
Chile,CHL,5/9/2020,3,2,25972,294,78.57
Chile,CHL,5/10/2020,3,2,27219,304,78.57
Chile,CHL,5/11/2020,3,2,28866,312,78.57
Chile,CHL,5/12/2020,3,2,30063,323,78.57
Chile,CHL,5/13/2020,3,2,31721,335,78.57
Chile,CHL,5/14/2020,3,2,34381,346,78.57
Democratic Republic of Congo,COD,4/6/2020,3,2,154,18,83.33
Democratic Republic of Congo,COD,4/7/2020,3,2,161,18,83.33
Democratic Republic of Congo,COD,4/8/2020,3,2,180,18,83.33
Democratic Republic of Congo,COD,4/9/2020,3,2,183,20,83.33
Democratic Republic of Congo,COD,4/10/2020,3,2,215,20,83.33
Democratic Republic of Congo,COD,4/11/2020,3,2,223,20,83.33
Democratic Republic of Congo,COD,4/12/2020,3,2,234,20,83.33
Democratic Republic of Congo,COD,4/13/2020,3,2,234,20,83.33
Democratic Republic of Congo,COD,4/14/2020,3,2,235,20,83.33
Democratic Republic of Congo,COD,4/15/2020,3,2,254,21,83.33
Democratic Republic of Congo,COD,4/16/2020,3,2,267,22,83.33
Democratic Republic of Congo,COD,4/17/2020,3,2,287,23,83.33
Democratic Republic of Congo,COD,4/18/2020,3,2,307,25,83.33
Democratic Republic of Congo,COD,4/19/2020,3,2,327,25,83.33
Democratic Republic of Congo,COD,4/20/2020,3,2,332,25,83.33
Democratic Republic of Congo,COD,4/21/2020,3,2,350,25,83.33
Democratic Republic of Congo,COD,4/22/2020,3,2,359,25,83.33
Democratic Republic of Congo,COD,4/23/2020,3,2,377,25,83.33
Democratic Republic of Congo,COD,4/24/2020,3,2,394,25,83.33
Democratic Republic of Congo,COD,4/25/2020,3,2,416,28,83.33
Democratic Republic of Congo,COD,4/26/2020,3,2,442,28,83.33
Democratic Republic of Congo,COD,4/27/2020,3,2,459,28,83.33
Democratic Republic of Congo,COD,4/28/2020,3,2,471,30,83.33
Democratic Republic of Congo,COD,4/29/2020,3,2,491,30,83.33
Democratic Republic of Congo,COD,4/30/2020,3,2,500,31,83.33
Democratic Republic of Congo,COD,5/1/2020,3,2,572,31,83.33
Democratic Republic of Congo,COD,5/2/2020,3,2,604,32,83.33
Democratic Republic of Congo,COD,5/3/2020,3,2,674,33,83.33
Democratic Republic of Congo,COD,5/4/2020,3,2,684,34,83.33
Democratic Republic of Congo,COD,5/5/2020,3,2,684,34,83.33
Democratic Republic of Congo,COD,5/6/2020,3,2,705,34,83.33
Democratic Republic of Congo,COD,5/7/2020,3,2,863,36,83.33
Democratic Republic of Congo,COD,5/8/2020,3,2,897,36,83.33
Democratic Republic of Congo,COD,5/9/2020,3,2,937,39,83.33
Democratic Republic of Congo,COD,5/10/2020,3,2,991,41,83.33
Democratic Republic of Congo,COD,5/11/2020,3,2,1024,41,83.33
Democratic Republic of Congo,COD,5/12/2020,3,2,1102,44,83.33
Democratic Republic of Congo,COD,5/13/2020,3,2,1169,50,83.33
Democratic Republic of Congo,COD,5/14/2020,3,2,1242,50,83.33
Democratic Republic of Congo,COD,5/15/2020,3,2,1298,50,83.33
Democratic Republic of Congo,COD,5/16/2020,3,2,1369,60,83.33
Democratic Republic of Congo,COD,5/17/2020,3,2,1454,60,83.33
Democratic Republic of Congo,COD,5/18/2020,3,2,1454,60,83.33
Democratic Republic of Congo,COD,5/19/2020,3,2,1629,61,83.33
Democratic Republic of Congo,COD,5/20/2020,3,2,1731,61,83.33
Congo,COG,5/18/2020,2,2,412,15,84.52
Congo,COG,5/19/2020,2,2,412,15,84.52
Congo,COG,5/20/2020,2,2,420,15,84.52
Colombia,COL,3/25/2020,3,2,378,3,95.24
Colombia,COL,3/26/2020,3,2,470,4,95.24
Colombia,COL,3/27/2020,3,2,491,6,95.24
Colombia,COL,3/28/2020,3,2,539,6,95.24
Colombia,COL,3/29/2020,3,2,608,6,95.24
Colombia,COL,3/30/2020,3,2,702,10,95.24
Colombia,COL,3/31/2020,3,2,798,14,95.24
Colombia,COL,4/1/2020,3,2,906,16,95.24
Colombia,COL,4/2/2020,3,2,1065,17,95.24
Colombia,COL,4/3/2020,3,2,1161,19,95.24
Colombia,COL,4/4/2020,3,2,1267,25,95.24
Colombia,COL,4/5/2020,3,2,1406,32,95.24
Colombia,COL,4/6/2020,3,2,1485,35,95.24
Colombia,COL,4/7/2020,3,2,1579,46,95.24
Colombia,COL,4/8/2020,3,2,1780,50,95.24
Colombia,COL,4/9/2020,3,2,2054,55,95.24
Colombia,COL,4/10/2020,3,2,2223,69,95.24
Colombia,COL,4/11/2020,3,2,2473,80,95.24
Colombia,COL,4/12/2020,3,2,2709,100,95.24
Colombia,COL,4/13/2020,3,2,2776,109,95.24
Colombia,COL,4/14/2020,3,2,2852,112,91.67
Colombia,COL,4/15/2020,3,2,2979,127,91.67
Colombia,COL,4/16/2020,3,2,3105,131,91.67
Colombia,COL,4/17/2020,3,2,3233,144,91.67
Colombia,COL,4/18/2020,3,2,3439,153,91.67
Colombia,COL,4/19/2020,3,2,3621,166,91.67
Colombia,COL,4/20/2020,3,2,3792,179,91.67
Colombia,COL,4/21/2020,3,2,3977,189,91.67
Colombia,COL,4/22/2020,3,2,4149,196,91.67
Colombia,COL,4/23/2020,3,2,4356,206,91.67
Colombia,COL,4/24/2020,3,2,4561,215,91.67
Colombia,COL,4/25/2020,3,2,4881,225,91.67
Colombia,COL,4/26/2020,3,2,5142,233,91.67
Colombia,COL,4/27/2020,3,2,5379,243,95.24
Colombia,COL,4/28/2020,3,2,5597,253,95.24
Colombia,COL,4/29/2020,3,2,5949,269,95.24
Colombia,COL,4/30/2020,3,2,6211,278,95.24
Colombia,COL,5/1/2020,3,2,6507,293,95.24
Colombia,COL,5/2/2020,3,2,7006,314,95.24
Colombia,COL,5/3/2020,3,2,7285,324,95.24
Colombia,COL,5/4/2020,3,2,7668,340,95.24
Colombia,COL,5/5/2020,3,2,7973,358,95.24
Colombia,COL,5/6/2020,3,2,8613,378,91.67
Colombia,COL,5/7/2020,3,2,8959,397,91.67
Colombia,COL,5/8/2020,3,2,9456,407,91.67
Colombia,COL,5/9/2020,3,2,10051,428,91.67
Colombia,COL,5/10/2020,3,2,10495,445,91.67
Colombia,COL,5/11/2020,3,2,11063,463,91.67
Colombia,COL,5/12/2020,3,2,11613,479,91.67
Colombia,COL,5/13/2020,3,2,12272,493,91.67
Colombia,COL,5/14/2020,3,2,12930,509,91.67
Colombia,COL,5/15/2020,3,2,13610,525,91.67
Colombia,COL,5/16/2020,3,2,14216,546,91.67
Colombia,COL,5/17/2020,3,2,14939,562,91.67
Colombia,COL,5/18/2020,3,2,15574,574,91.67
Colombia,COL,5/19/2020,3,2,16295,592,91.67
Colombia,COL,5/20/2020,3,2,16935,613,91.67
Cape Verde,CPV,4/1/2020,2,2,6,1,91.67
Cape Verde,CPV,4/2/2020,2,2,6,1,91.67
Cape Verde,CPV,4/3/2020,2,2,6,1,91.67
Cape Verde,CPV,4/4/2020,2,2,6,1,91.67
Cape Verde,CPV,4/5/2020,2,2,7,1,91.67
Cape Verde,CPV,4/6/2020,2,2,7,1,91.67
Cape Verde,CPV,4/7/2020,2,2,7,1,91.67
Cape Verde,CPV,4/8/2020,2,2,7,1,91.67
